0, 0, 2412 
0, 0, 2404 
0, 0, 2411 
0, 0, 2407 
0, 0, 2410 
0, 0, 2413 
0, 0, 2409 
0, 0, 2410 
0, 0, 2409 
0, 0, 2414 
0, 0, 2412 
0, 0, 2412 
0, 0, 2406 
0, 0, 2408 
0, 0, 2407 
0, 0, 2408 
0, 0, 2404 
0, 0, 2405 
0, 0, 2405 
0, 0, 2410 
0, 0, 2417 
0, 0, 2404 
0, 0, 2414 
0, 0, 2413 
0, 0, 2408 
0, 0, 2408 
0, 0, 2416 
0, 0, 2411 
0, 0, 2409 
4999, 0, 2413 
4999, 3160, 2368 
4999, 4719, 2374 
4999, 4897, 2388 
4999, 4889, 2385 
4999, 4889, 2392 
4999, 4889, 2387 
4999, 4880, 2388 
4999, 4880, 2379 
4999, 4880, 2382 
4999, 4880, 2390 
4999, 4880, 2384 
4999, 4880, 2377 
4999, 4872, 2388 
4999, 4872, 2394 
4999, 4872, 2383 
4999, 4872, 2382 
4999, 4872, 2385 
4999, 4872, 2389 
4999, 4872, 2388 
4999, 4863, 2386 
4999, 4872, 2385 
4999, 4863, 2386 
4999, 4863, 2379 
4999, 4863, 2383 
4999, 4863, 2386 
4999, 4863, 2385 
4999, 4863, 2392 
4999, 4863, 2386 
4999, 4863, 2382 
4999, 4863, 2389 
4999, 4863, 2383 
4999, 4863, 2385 
4999, 4863, 2386 
4999, 4863, 2384 
4999, 4863, 2380 
4999, 4863, 2389 
4999, 4863, 2394 
4999, 4863, 2386 
4999, 4863, 2387 
4999, 4863, 2389 
4999, 4863, 2387 
4999, 4863, 2391 
4999, 4863, 2388 
4999, 4863, 2385 
4999, 4863, 2390 
4999, 4863, 2384 
4999, 4863, 2394 
4999, 4863, 2389 
4999, 4863, 2380 
4999, 4863, 2385 
4999, 4855, 2385 
4999, 4863, 2388 
4999, 4872, 2389 
4999, 4863, 2389 
4999, 4863, 2384 
4999, 4863, 2388 
4999, 4863, 2386 
4999, 4863, 2386 
4999, 4863, 2380 
4999, 4863, 2389 
4999, 4855, 2385 
4999, 4863, 2389 
4999, 4863, 2384 
4999, 4863, 2385 
4999, 4863, 2391 
4999, 4863, 2387 
4999, 4855, 2385 
4999, 4863, 2378 
4999, 4863, 2395 
4999, 4863, 2383 
4999, 4863, 2385 
4999, 4863, 2388 
4999, 4863, 2383 
4999, 4855, 2384 
4999, 4863, 2381 
4999, 4863, 2384 
4999, 4855, 2383 
4999, 4855, 2393 
4999, 4863, 2385 
4999, 4855, 2382 
4999, 4863, 2382 
4999, 4863, 2392 
4999, 4855, 2388 
4999, 4863, 2386 
4999, 4863, 2386 
4999, 4863, 2387 
4999, 4863, 2385 
4999, 4855, 2385 
4999, 4855, 2386 
4999, 4855, 2384 
4999, 4855, 2383 
4999, 4855, 2386 
4999, 4855, 2385 
4999, 4855, 2380 
4999, 4855, 2389 
4999, 4855, 2382 
4999, 4855, 2389 
4999, 4855, 2389 
4999, 4855, 2381 
4999, 4855, 2386 
4999, 4855, 2386 
4999, 4855, 2380 
4999, 4855, 2385 
4999, 4855, 2389 
0, 4863, 2385 
0, 4431, 2409 
0, 3423, 2406 
0, 2550, 2411 
0, 1796, 2404 
0, 1135, 2406 
0, 533, 2411 
0, 42, 2413 
0, 0, 2412 
0, 0, 2412 
0, 0, 2406 
0, 0, 2407 
0, 0, 2406 
0, 0, 2412 
0, 0, 2415 
0, 0, 2416 
0, 0, 2412 
0, 0, 2410 
0, 0, 2410 
0, 0, 2410 
0, 0, 2412 
0, 0, 2411 
0, 0, 2415 
0, 0, 2413 
0, 0, 2406 
0, 0, 2409 
0, 0, 2415 
0, 0, 2410 
0, 0, 2414 
0, 0, 2409 
0, 0, 2404 
0, 0, 2410 
0, 0, 2408 
0, 0, 2411 
0, 0, 2412 
0, 0, 2412 
0, 0, 2410 
0, 0, 2414 
0, 0, 2407 
0, 0, 2415 
0, 0, 2412 
0, 0, 2409 
0, 0, 2408 
0, 0, 2413 
0, 0, 2412 
0, 0, 2410 
0, 0, 2412 
0, 0, 2420 
0, 0, 2410 
0, 0, 2409 
0, 0, 2415 
0, 0, 2408 
0, 0, 2403 
0, 0, 2411 
0, 0, 2418 
0, 0, 2410 
0, 0, 2409 
0, 0, 2410 
0, 0, 2412 
0, 0, 2414 
0, 0, 2412 
0, 0, 2413 
0, 0, 2412 
0, 0, 2407 
0, 0, 2414 
0, 0, 2402 
0, 0, 2411 
0, 0, 2413 
0, 0, 2411 
0, 0, 2408 
0, 0, 2409 
4999, 0, 2410 
4999, 2982, 2362 
4999, 4694, 2380 
4999, 4872, 2390 
4999, 4880, 2386 
4999, 4880, 2392 
4999, 4889, 2384 
4999, 4880, 2392 
4999, 4872, 2384 
4999, 4872, 2391 
4999, 4872, 2383 
4999, 4872, 2388 
4999, 4872, 2386 
4999, 4863, 2390 
4999, 4863, 2387 
4999, 4863, 2389 
4999, 4863, 2392 
4999, 4863, 2386 
4999, 4863, 2391 
4999, 4863, 2385 
4999, 4863, 2383 
4999, 4863, 2384 
4999, 4863, 2380 
4999, 4855, 2392 
4999, 4863, 2385 
4999, 4863, 2385 
4999, 4863, 2384 
4999, 4863, 2383 
4999, 4863, 2386 
4999, 4863, 2383 
4999, 4863, 2388 
4999, 4855, 2387 
4999, 4863, 2393 
4999, 4855, 2390 
4999, 4863, 2389 
4999, 4863, 2386 
4999, 4855, 2389 
4999, 4855, 2393 
4999, 4863, 2390 
4999, 4863, 2389 
4999, 4863, 2379 
4999, 4863, 2390 
4999, 4855, 2393 
4999, 4855, 2388 
4999, 4863, 2388 
4999, 4863, 2385 
4999, 4863, 2396 
4999, 4855, 2385 
4999, 4863, 2378 
4999, 4863, 2387 
0, 4855, 2384 
0, 4457, 2408 
0, 3448, 2415 
0, 2575, 2410 
0, 1813, 2412 
0, 1143, 2415 
0, 542, 2405 
0, 42, 2408 
0, 0, 2411 
0, 0, 2410 
0, 0, 2413 
0, 0, 2409 
0, 0, 2410 
0, 0, 2417 
0, 0, 2408 
0, 0, 2412 
0, 0, 2409 
0, 0, 2409 
0, 0, 2413 
0, 0, 2415 
0, 0, 2407 
0, 0, 2410 
0, 0, 2415 
0, 0, 2407 
0, 0, 2409 
0, 0, 2412 
0, 0, 2413 
0, 0, 2414 
0, 0, 2412 
0, 0, 2413 
0, 0, 2413 
0, 0, 2412 
0, 0, 2416 
0, 0, 2412 
0, 0, 2415 
0, 0, 2411 
0, 0, 2412 
0, 0, 2409 
0, 0, 2416 
0, 0, 2415 
4999, 0, 2411 
4999, 3347, 2370 
4999, 4719, 2390 
4999, 4863, 2387 
4999, 4880, 2387 
4999, 4872, 2387 
4999, 4872, 2392 
4999, 4872, 2390 
4999, 4872, 2385 
4999, 4863, 2386 
4999, 4863, 2388 
4999, 4863, 2386 
4999, 4863, 2393 
4999, 4863, 2390 
4999, 4872, 2385 
4999, 4863, 2385 
4999, 4855, 2388 
4999, 4863, 2385 
4999, 4863, 2388 
4999, 4863, 2385 
4999, 4855, 2385 
4999, 4855, 2387 
4999, 4855, 2383 
4999, 4855, 2385 
4999, 4855, 2385 
4999, 4855, 2384 
4999, 4855, 2390 
4999, 4863, 2386 
4999, 4855, 2383 
4999, 4863, 2388 
4999, 4863, 2387 
4999, 4863, 2387 
4999, 4855, 2380 
4999, 4863, 2389 
4999, 4855, 2388 
4999, 4855, 2392 
4999, 4863, 2393 
4999, 4863, 2388 
4999, 4863, 2385 
4999, 4863, 2385 
4999, 4863, 2385 
4999, 4855, 2388 
4999, 4855, 2387 
4999, 4855, 2389 
4999, 4855, 2386 
4999, 4855, 2382 
4999, 4855, 2384 
4999, 4855, 2377 
4999, 4855, 2381 
4999, 4855, 2389 
4999, 4855, 2385 
4999, 4855, 2388 
4999, 4863, 2386 
4999, 4855, 2380 
4999, 4863, 2392 
4999, 4863, 2386 
4999, 4855, 2389 
4999, 4863, 2389 
0, 4855, 2383 
0, 4363, 2415 
0, 3363, 2412 
0, 2491, 2411 
0, 1737, 2409 
0, 1076, 2409 
0, 466, 2414 
0, 25, 2411 
0, 0, 2406 
0, 0, 2416 
0, 0, 2411 
0, 0, 2407 
0, 0, 2415 
0, 0, 2405 
0, 0, 2414 
0, 0, 2410 
0, 0, 2410 
0, 0, 2409 
0, 0, 2409 
0, 0, 2413 
0, 0, 2409 
0, 0, 2412 
0, 0, 2411 
0, 0, 2412 
0, 0, 2412 
0, 0, 2415 
0, 0, 2411 
0, 0, 2408 
0, 0, 2410 
0, 0, 2410 
0, 0, 2407 
0, 0, 2411 
0, 0, 2410 
0, 0, 2411 
0, 0, 2413 
0, 0, 2407 
0, 0, 2409 
0, 0, 2409 
0, 0, 2409 
0, 0, 2411 
0, 0, 2417 
4999, 0, 2409 
4999, 3262, 2366 
4999, 4719, 2385 
4999, 4863, 2382 
4999, 4880, 2386 
4999, 4880, 2380 
4999, 4880, 2384 
4999, 4880, 2390 
4999, 4880, 2385 
4999, 4872, 2387 
4999, 4872, 2387 
4999, 4872, 2390 
4999, 4872, 2387 
4999, 4872, 2382 
4999, 4872, 2383 
4999, 4863, 2383 
4999, 4863, 2388 
4999, 4872, 2388 
4999, 4863, 2384 
4999, 4863, 2387 
4999, 4863, 2388 
4999, 4863, 2386 
4999, 4855, 2388 
4999, 4863, 2389 
4999, 4872, 2387 
4999, 4863, 2391 
4999, 4863, 2383 
4999, 4872, 2390 
4999, 4863, 2383 
4999, 4863, 2388 
4999, 4863, 2380 
4999, 4863, 2393 
4999, 4863, 2391 
4999, 4872, 2391 
4999, 4863, 2386 
4999, 4863, 2384 
4999, 4863, 2379 
4999, 4863, 2391 
4999, 4863, 2384 
4999, 4863, 2391 
4999, 4863, 2391 
4999, 4863, 2385 
4999, 4855, 2395 
4999, 4863, 2385 
4999, 4863, 2389 
4999, 4863, 2390 
4999, 4863, 2388 
4999, 4863, 2388 
4999, 4863, 2385 
4999, 4872, 2382 
4999, 4863, 2385 
4999, 4863, 2383 
4999, 4863, 2387 
4999, 4863, 2380 
4999, 4855, 2383 
4999, 4863, 2381 
0, 4863, 2387 
0, 4389, 2410 
0, 3389, 2415 
0, 2525, 2411 
0, 1762, 2408 
0, 1093, 2412 
0, 482, 2407 
0, 16, 2416 
0, 0, 2411 
0, 0, 2412 
0, 0, 2412 
0, 0, 2409 
0, 0, 2411 
0, 0, 2413 
0, 0, 2413 
0, 0, 2413 
0, 0, 2409 
0, 0, 2409 
