__time,/imu/angular_velocity/x,/imu/angular_velocity/y,/imu/angular_velocity/z,/imu/angular_velocity_covariance[0;0],/imu/angular_velocity_covariance[0;1],/imu/angular_velocity_covariance[0;2],/imu/angular_velocity_covariance[1;1],/imu/angular_velocity_covariance[1;2],/imu/angular_velocity_covariance[2;2],/imu/header/stamp,/imu/linear_acceleration/x,/imu/linear_acceleration/y,/imu/linear_acceleration/z,/imu/linear_acceleration_covariance[0;0],/imu/linear_acceleration_covariance[0;1],/imu/linear_acceleration_covariance[0;2],/imu/linear_acceleration_covariance[1;1],/imu/linear_acceleration_covariance[1;2],/imu/linear_acceleration_covariance[2;2],/imu/orientation/pitch_deg,/imu/orientation/roll_deg,/imu/orientation/w,/imu/orientation/x,/imu/orientation/y,/imu/orientation/yaw_deg,/imu/orientation/z,/imu/orientation_covariance[0;0],/imu/orientation_covariance[0;1],/imu/orientation_covariance[0;2],/imu/orientation_covariance[1;1],/imu/orientation_covariance[1;2],/imu/orientation_covariance[2;2],/imu_euler/data.0,/imu_euler/data.1,/imu_euler/data.2,/imu_euler/layout/data_offset
1717613908.642314,-0.002181662,-0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.643772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613908.691571,-0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.692698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613908.739243,-0.002181662,0.000000000,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.743249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613908.785510,-0.001090831,-0.004363323,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.786952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613908.833213,0.000000000,-0.002181662,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.833969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613908.883415,-0.001090831,-0.003272492,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.885004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613908.932374,-0.001090831,0.000000000,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.934566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613908.980614,-0.002181662,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613908.981348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.027532,-0.003272492,0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.032229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.075519,-0.001090831,-0.002181662,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.075922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.125504,0.000000000,-0.004363323,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.125562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.174160,0.000000000,-0.004363323,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.174592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.224118,-0.003272492,0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.224945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.270811,-0.001090831,-0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.272192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.317852,-0.001090831,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.318937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.365518,-0.001090831,-0.005454154,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.366751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.411558,-0.002181662,-0.005454154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.413200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.458747,-0.002181662,0.000000000,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.459139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.507612,-0.002181662,-0.002181662,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.510625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.559115,-0.001090831,-0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.559283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.606467,-0.001090831,-0.002181662,0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.606961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.656681,-0.004363323,-0.002181662,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.657102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.704593,-0.002181662,0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.705848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.751152,-0.001090831,0.000000000,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.751455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.799483,-0.001090831,-0.003272492,0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.848504,-0.001090831,-0.005454154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.848891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.898510,-0.001090831,-0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.899161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.948259,-0.002181662,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.948864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.998638,-0.002181662,0.001090831,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.999099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.047249,-0.002181662,-0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.047914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.095523,-0.001090831,-0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.096938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.142375,-0.003272492,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.142914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.191601,-0.002181662,0.000000000,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.193032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.240359,-0.001090831,-0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.241407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.290704,-0.003272492,0.000000000,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.291073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.342097,-0.002181662,-0.003272492,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.342237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.390770,-0.002181662,-0.006544985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.391230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.440778,-0.003272492,0.001090831,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.445882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.490277,-0.004363323,-0.002181662,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.491054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.540706,-0.002181662,-0.003272492,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.541358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.591429,-0.003272492,0.000000000,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.592020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.641993,0.001090831,-0.007635816,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.642700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.691428,0.000000000,-0.006544985,0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.689567037,0.282981036,-0.959350586,-0.000671387,0.006469727,-32.774468150,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.692031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.740393,-0.007635816,-0.005454154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.674173932,0.285744503,-0.959350586,-0.000732422,0.006347656,-32.774446394,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.741363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.789450,-0.002181662,0.006544985,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.660754117,0.281797614,-0.959350586,-0.000732422,0.006225586,-32.774390170,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.790212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.836290,-0.001090831,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.642597652,0.269166960,-0.959350586,-0.000671387,0.006042480,-32.774274689,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.837004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.884255,0.000000000,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.635887715,0.267193538,-0.959350586,-0.000671387,0.005981445,-32.774247976,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.884848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.933684,-0.003272492,0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.613784577,0.267983639,-0.959350586,-0.000732422,0.005798340,-32.774200669,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.934230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.562500000,-0.250000000,0.000000000
1717613910.983217,-0.001090831,-0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.600364657,0.264036827,-0.959350586,-0.000732422,0.005676270,-32.774148606,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
